DATE_TIME_STAMP DATA_SOURCE_NAME TSGOUT
2024-04-11 00:00:05.06 COM3 1161        22.07953        -0.00000        -0.000103         6.9963         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:00:10.05 COM3 1162        22.07953        -0.00000        -0.000103         6.9963         7.022         0.1465        17.2527473         0.0000
2024-04-11 00:00:15.04 COM3 1163        22.07887        -0.00000        -0.000004         6.9963         7.022         0.1587        13.3260073         0.0000
2024-04-11 00:00:20.03 COM3 1164        22.07825        -0.00000        -0.000103         6.9841         7.022         0.1465        13.4871795         0.0000
2024-04-11 00:00:25.17 COM3 1165        22.07825        -0.00000        -0.000103         6.9719         7.022         0.1465        29.7216117         0.0000
2024-04-11 00:00:30.00 COM3 1166        22.07758        -0.00000        -0.000103         6.9963         7.022         0.1465        25.7655678         0.0000
2024-04-11 00:00:35.15 COM3 1167        22.07696        -0.00000        -0.000103         6.9841         7.022         0.1465        31.4652015         0.0000
2024-04-11 00:00:39.982 COM3 1168        22.07696        -0.00000        -0.000103         6.9963         7.018         0.1465        23.1575092         0.0000
2024-04-11 00:00:45.12 COM3 1169        22.07629        -0.00000        -0.000103         6.9963         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:00:49.980 COM3 1170        22.07567        -0.00000        -0.000103         6.9841         7.022         0.1587        16.3003663         0.0000
2024-04-11 00:00:54.995 COM3 1171        22.07567        -0.00000        -0.000103         6.9963         7.022         0.1465        31.4945055         0.0000
2024-04-11 00:00:59.993 COM3 1172        22.07501        -0.00000        -0.000103         6.9963         7.022         0.1465        29.8827839         0.0000
2024-04-11 00:01:04.992 COM3 1173        22.07439        -0.00000        -0.000103         6.9963         7.022         0.1465        31.2893773         0.0000
2024-04-11 00:01:10.07 COM3 1174        22.07439        -0.00000        -0.000103         7.0085         7.022         0.1465        32.0952381         0.0000
2024-04-11 00:01:15.06 COM3 1175        22.07372        -0.00000        -0.000103         6.9963         7.018         0.1465        22.6739927         0.0000
2024-04-11 00:01:20.04 COM3 1176        22.07310        -0.00000        -0.000103         6.9963         7.022         0.1465        29.5604396         0.0000
2024-04-11 00:01:24.987 COM3 1177        22.07310        -0.00000        -0.000103         6.9963         7.022         0.1587        33.0476190         0.0000
2024-04-11 00:01:30.18 COM3 1178        22.07248        -0.00000        -0.000103         6.9841         7.022         0.1465        22.2051282         0.0000
2024-04-11 00:01:35.01 COM3 1179        22.07248        -0.00000        -0.000103         6.9963         7.022         0.1465        32.5201465         0.0000
2024-04-11 00:01:40.15 COM3 1180        22.07181        -0.00000        -0.000103         6.9963         7.022         0.1465        31.5970696         0.0000
2024-04-11 00:01:44.999 COM3 1181        22.07119        -0.00000        -0.000103         6.9963         7.022         0.1465        30.3809524         0.0000
2024-04-11 00:01:49.997 COM3 1182        22.07119        -0.00000        -0.000103         6.9841         7.022         0.1465        30.3956044         0.0000
2024-04-11 00:01:54.996 COM3 1183        22.07053        -0.00000        -0.000103         6.9963         7.022         0.1465        33.0622711         0.0000
2024-04-11 00:02:00.11 COM3 1184        22.06991        -0.00000        -0.000103         6.9841         7.022         0.1587        24.3882784         0.0000
2024-04-11 00:02:04.994 COM3 1185        22.06991        -0.00000        -0.000103         6.9963         7.022         0.1465        29.9560440         0.0000
2024-04-11 00:02:09.993 COM3 1186        22.06924        -0.00000        -0.000103         6.9963         7.022         0.1465        30.1611722         0.0000
2024-04-11 00:02:14.992 COM3 1187        22.06862        -0.00000        -0.000103         6.9841         7.022         0.1465        30.9377289         0.0000
2024-04-11 00:02:20.06 COM3 1188        22.06862        -0.00000        -0.000103         6.9963         7.022         0.1465        29.6776557         0.0000
2024-04-11 00:02:24.989 COM3 1189        22.06733        -0.00000        -0.000103         6.9841         7.022         0.1465        31.0256410         0.0000
2024-04-11 00:02:30.19 COM3 1190        22.06733        -0.00000        -0.000004         6.9841         7.018         0.1465        30.3369963         0.0000
2024-04-11 00:02:34.987 COM3 1191        22.06733        -0.00000        -0.000103         6.9841         7.022         0.1465        29.3260073         0.0000
2024-04-11 00:02:40.01 COM3 1192        22.06667        -0.00000        -0.000103         6.9719         7.022         0.1465        30.0146520         0.0000
2024-04-11 00:02:44.985 COM3 1193        22.06605        -0.00000        -0.000103         6.9841         7.018         0.1465        29.5897436         0.0000
2024-04-11 00:02:50.14 COM3 1194        22.06538        -0.00000        -0.000103         6.9841         7.018         0.1465        29.4432234         0.0000
2024-04-11 00:02:54.982 COM3 1195        22.06476        -0.00000        -0.000103         6.9963         7.022         0.1587        30.0146520         0.0000
2024-04-11 00:02:59.997 COM3 1196        22.06409        -0.00000        -0.000103         6.9719         7.018         0.1465        30.5567766         0.0000
2024-04-11 00:03:05.27 COM3 1197        22.06409        -0.00000        -0.000103         6.9841         7.018         0.1465        23.3626374         0.0000
2024-04-11 00:03:09.994 COM3 1198        22.06347        -0.00000        -0.000103         6.9719         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:03:15.09 COM3 1199        22.06281        -0.00000        -0.000103         6.9841         7.022         0.1465        25.1501832         0.0000
2024-04-11 00:03:19.992 COM3 1200        22.06219        -0.00000        -0.000103         6.9841         7.018         0.1465        10.1025641         0.0000
2024-04-11 00:03:25.06 COM3 1201        22.06219        -0.00000        -0.000103         6.9719         7.018         0.1465        10.1025641         0.0000
2024-04-11 00:03:29.990 COM3 1202        22.06152        -0.00000        -0.000103         6.9841         7.022         0.1465        29.5897436         0.0000
2024-04-11 00:03:34.988 COM3 1203        22.06090        -0.00000        -0.000103         6.9841         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:03:40.19 COM3 1204        22.06028        -0.00000        -0.000103         6.9841         7.018         0.1465        10.1025641         0.0000
2024-04-11 00:03:44.986 COM3 1205        22.06028        -0.00000        -0.000103         6.9841         7.018         0.1465        10.1025641         0.0000
2024-04-11 00:03:50.16 COM3 1206        22.05961        -0.00000        -0.000103         6.9841         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:03:54.999 COM3 1207        22.05833        -0.00000        -0.000103         6.9719         7.018         0.1465        10.1025641         0.0000
2024-04-11 00:03:59.998 COM3 1208        22.05833        -0.00000        -0.000103         6.9719         7.018         0.1465        10.0879121         0.0000
2024-04-11 00:04:05.13 COM3 1209        22.05771        -0.00000        -0.000103         6.9841         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:04:09.996 COM3 1210        22.05771        -0.00000        -0.000103         6.9963         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:04:14.995 COM3 1211        22.05642        -0.00000        -0.000004         6.9719         7.018         0.1465        13.8681319         0.0000
2024-04-11 00:04:19.994 COM3 1212        22.05642        -0.00000        -0.000004         6.9597         7.018         0.1465        11.0549451         0.0000
2024-04-11 00:04:25.24 COM3 1213        22.05575        -0.00000        -0.000103         6.9841         7.022         0.1465        10.1025641         0.0000
2024-04-11 00:04:29.991 COM3 1214        22.05513        -0.00000        -0.000103         6.9841         7.022         0.1465        19.0842491         0.0000
